event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source,dem_tile_id,dem_source,terrain_extraction_ok,elevation_m,slope_deg,aspect_deg,curvature_1_per_m,dem_pixel_x_m,dem_pixel_y_m,fine_scale_terrain_reliable,rainfall_source,rainfall_extraction_ok,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_daily_values_json
938384,Sikkim,Sikkim,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim",27.2319,88.497,Medium (2-25km),10000,2010-08-26,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"thehimalayanbeacon.com' 'Gangtok, Aug. 27: Seven landslides struck a 15km stretch of NH31A and crippled traffic on Sikkim’s only road link with the rest of the country after heavy rain lashed the Himalayan state last night. A 31-year-old woman was washed away in one of the fla",http://thehimalayanbeacon.com/magazine/2010/08/28/sikkim-landslides-cut-sikkim-link-woman-disappears-swirling-flash-flood/,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,360.614013671875,10.896319920804272,182.13790651563824,0.006359941038938,27.494856965154977,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,53.45,71.35000000000001,144.43,"{""2010-08-20"": 5.98, ""2010-08-21"": 20.6, ""2010-08-22"": 7.99, ""2010-08-23"": 38.51, ""2010-08-24"": 15.44, ""2010-08-25"": 2.46, ""2010-08-26"": 53.45}"
1057859,Manipur,Manipur,"NH-39 at Ekai village(?), 2 km for Tadubi, Manipur",25.4786,94.1327,Medium (2-25km),5000,2010-08-27,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao' 'Imphal, August 27 2010: The state was cut off from the rest of the country as landslides triggered by torrential rains blocked both NH-39 and 53.The disturbances on the highways are amidst the extended 25-day economic blockade imposed by UNC which entere",http://www.e-pao.net/GP.asp?src=27..280810.aug10,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1757.625732421875,13.304422791944432,318.2808877931498,-0.0060464950721005,27.914912962813485,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,14.17,24.400000000000002,38.370000000000005,"{""2010-08-21"": 4.16, ""2010-08-22"": 1.46, ""2010-08-23"": 0.87, ""2010-08-24"": 7.48, ""2010-08-25"": 0.91, ""2010-08-26"": 9.32, ""2010-08-27"": 14.17}"
1050770,Manipur,Manipur,"NH-53 at Nungba police station, Kambirong(?), Manipur",24.7505,93.4221,Medium (2-25km),5000,2010-08-27,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao' 'Imphal, August 27 2010: The state was cut off from the rest of the country as landslides triggered by torrential rains blocked both NH-39 and 53.The disturbances on the highways are amidst the extended 25-day economic blockade imposed by UNC which entere",http://www.e-pao.net/GP.asp?src=27..280810.aug10,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,788.3941040039062,14.360498676525353,352.50617396701057,-0.005888693424646,28.08169205534641,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,11.89,17.22,38.089999999999996,"{""2010-08-21"": 4.64, ""2010-08-22"": 5.33, ""2010-08-23"": 0.13, ""2010-08-24"": 10.77, ""2010-08-25"": 2.04, ""2010-08-26"": 3.29, ""2010-08-27"": 11.89}"
938421,Sikkim,Sikkim,"Daragaon(?), Gangtok city, Sikkim",27.3392,88.6188,Medium (2-25km),5000,2010-08-27,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"thehindu' 'Gangtok, August 28, 2010  Heavy rains triggering landslides has affected large parts of Sikkim in which one person was killed and many houses were damaged, officials said today.   In the State capital Gangtok, a massive landslide in the residential area",http://www.thehindu.com/news/states/other-states/article600333.ece,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1873.9835205078125,32.77336814096053,118.428857010495,0.0037850461850251,27.46830990557312,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,8.52,38.77,92.99,"{""2010-08-21"": 12.02, ""2010-08-22"": 4.96, ""2010-08-23"": 20.49, ""2010-08-24"": 16.75, ""2010-08-25"": 1.46, ""2010-08-26"": 28.79, ""2010-08-27"": 8.52}"
938451,Sikkim,Sikkim,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",27.3702,88.7334,Medium (2-25km),10000,2010-09-04,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"news.oneindia' 'Gangtok, Sep.4 (ANI): Incessant rains in the last few weeks have caused extensive landslides in Sikkim, as on Saturday, vehicular traffic on the road connecting Gangtok with Nathu La located along the India-China border came to a standstill due to landsl",http://news.oneindia.in/2010/09/04/strategicroad-link-cut-off-due-to-landslide-insikkim.html,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,3520.88671875,12.921486544043916,254.61735188254607,0.0034133311361248,27.46062226449801,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,2.03,17.67,45.809999999999995,"{""2010-08-29"": 8.58, ""2010-08-30"": 2.86, ""2010-08-31"": 6.12, ""2010-09-01"": 10.58, ""2010-09-02"": 10.72, ""2010-09-03"": 4.92, ""2010-09-04"": 2.03}"
1052259,Assam,Assam,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province",27.0011,93.7273,,-99999,2010-09-10,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,10,0,0,No fatalities,0.0,"timesofindia.indiatimes' 'Sep 10,2010, 09.40pm IST  NEW DELHI: Thirteen people were killed as heavy monsoon rains wracked havoc in north and east India, triggering landslides and inundating lakhs of acres of farmland on Friday.  At least eight people were buried alive under the",http://timesofindia.indiatimes.com/india/13-killed-as-rains-wrack-havoc-in-north-and-eastern-India-/articleshow/6532367.cms,UGLC,Copernicus_DSM_COG_10_N27_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,109.95582580566406,1.0102666044074748,295.23918193105976,-0.0008749812432506,27.55163221948672,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,12.05,75.06,134.68,"{""2010-09-04"": 26.61, ""2010-09-05"": 18.28, ""2010-09-06"": 12.5, ""2010-09-07"": 2.23, ""2010-09-08"": 36.86, ""2010-09-09"": 26.15, ""2010-09-10"": 12.05}"
1050589,Mizoram,Mizoram,"road to Kanan Veng from Hunthar Veng, Mizoram",23.73504471,92.71060943,High (<2km),1000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Mizoram Express' 'In Hunthar Veng, the kitchen side of H. Lalchhanhima’s house was damaged by a landslide while the road to Kanan Veng was blocked by a landslide.",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,947.2020263671876,33.39384669695986,78.33378671481194,0.001882730395884,28.306714680643392,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,13.65,21.03,40.38,"{""2010-09-07"": 3.82, ""2010-09-08"": 1.72, ""2010-09-09"": 7.09, ""2010-09-10"": 6.72, ""2010-09-11"": 0.91, ""2010-09-12"": 6.47, ""2010-09-13"": 13.65}"
1050665,Mizoram,Mizoram,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram",23.591,92.9296,Medium (2-25km),25000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Mizoram Express' 'Sep 15, 2010  AIZAWL: Aizawl-Champhai road also was blocked by landslides in two places near Tuivawl and Tuichang.  ZONET Champhai Corr. said, the road block near Tuivawl was cleared while men are still at work till in the afternoon to clear the road blo",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,792.4609375,24.591492163351447,230.37564825314803,0.0073789639287503,28.337916205958823,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.08,12.799999999999999,24.83,"{""2010-09-07"": 4.05, ""2010-09-08"": 1.15, ""2010-09-09"": 3.85, ""2010-09-10"": 2.98, ""2010-09-11"": 0.53, ""2010-09-12"": 5.19, ""2010-09-13"": 7.08}"
1050659,Mizoram,Mizoram,Aizawl,23.83655634,92.88807365,Low (>25km),33154,2010-09-13,2010,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,A 30-year-old woman was killed at Tuikual locality here today after a landslide buried her alive near a traditional water source.The unmarried woman was fetching water with her friend when the landslide hit her as she could not walk fast due to problem i,http://ibnlive.in.com/generalnewsfeed/news/landslide-kills-mizoram-woman/317088.html,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,405.3147583007813,14.233003191094854,116.4744020008904,0.0037531504729458,28.28461876584697,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.33,15.23,31.689999999999998,"{""2010-09-07"": 7.9, ""2010-09-08"": 1.82, ""2010-09-09"": 4.92, ""2010-09-10"": 1.82, ""2010-09-11"": 0.13, ""2010-09-12"": 7.77, ""2010-09-13"": 7.33}"
1050638,Mizoram,Mizoram,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram",22.7176,92.8416,Medium (2-25km),25000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Mizoram Express' 'Sep 15, 2010  AIZAWL: Lunglei-Lawngtlai road was also blocked by a heavy landslide at =hual\\hu village this afternoon. The landslide also washed away the house of Vanlallawma. Luckily all the family members managed to run out of the house before the hous",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N22_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,729.5139770507812,31.68890168460631,90.78144091220906,0.0055294256904835,28.523260888115303,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,6.78,15.4,32.25,"{""2010-09-07"": 1.09, ""2010-09-08"": 2.46, ""2010-09-09"": 7.68, ""2010-09-10"": 5.62, ""2010-09-11"": 1.6, ""2010-09-12"": 7.02, ""2010-09-13"": 6.78}"
1050611,Mizoram,Mizoram,"road to Muanna Godown, Zuangtui, Mizoram",23.75406693,92.74128531,High (<2km),1000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,Mizoram Express' 'The heavy rain also caused landslides in several places blocking the road. The approach road to Muanna Godown in Zuangtui was blocked by a landslide since this morning.  It is expected to be restored this evening.,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,971.35400390625,29.581734258968744,53.64120966652786,-0.0005255510966754,28.3025808998247,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,13.78,23.679999999999996,48.83999999999999,"{""2010-09-07"": 8.56, ""2010-09-08"": 1.91, ""2010-09-09"": 10.27, ""2010-09-10"": 4.42, ""2010-09-11"": 0.49, ""2010-09-12"": 9.41, ""2010-09-13"": 13.78}"
1050685,Mizoram,Mizoram,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",23.3439,93.0748,Medium (2-25km),25000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Mizoram Express' 'Sep 15, 2010  AIZAWL: Aizawl-Champhai road also was blocked by landslides in two places near Tuivawl and Tuichang.  ZONET Champhai Corr. said, the road block near Tuivawl was cleared while men are still at work till in the afternoon to clear the road blo",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1333.490234375,33.55540540745454,105.96905076972688,-0.0008667597560664,28.3910232692046,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.08,12.799999999999999,24.83,"{""2010-09-07"": 4.05, ""2010-09-08"": 1.15, ""2010-09-09"": 3.85, ""2010-09-10"": 2.98, ""2010-09-11"": 0.53, ""2010-09-12"": 5.19, ""2010-09-13"": 7.08}"
1050590,Mizoram,Mizoram,"Hunthar Veng, Mizoram",23.74182634,92.7141905,High (<2km),1000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Mizoram Express' 'In Hunthar Veng, the kitchen side of H. Lalchhanhima’s house was damaged by a landslide while the road to Kanan Veng was blocked by a landslide.",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,925.7515258789062,17.177408343254566,306.31924430353985,0.0139517494998118,28.305241300323765,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,13.65,21.03,40.38,"{""2010-09-07"": 3.82, ""2010-09-08"": 1.72, ""2010-09-09"": 7.09, ""2010-09-10"": 6.72, ""2010-09-11"": 0.91, ""2010-09-12"": 6.47, ""2010-09-13"": 13.65}"
1050592,Mizoram,Mizoram,,23.72988966,92.71495623,High (<2km),1000,2010-09-13,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"""""COOLR_R"","" locality: """"""""Tuikual 'C'"", Aizawl,"" Mizoram"""""""""", description: 'Mizoram Express' 'Landslide triggered by heavy rain in Tuikual ‘C’ on Monday killed a woman, R. Laltanpuii.  According to Aizawl Police sources, the landslide buried the woman while she was collecting water with her friend. Luckily,"" her friend who was nearby her escap'""""",http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,979.2223510742188,35.700104867944404,302.6884318315879,0.0039226688237729,28.307834404085263,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,13.65,21.03,40.38,"{""2010-09-07"": 3.82, ""2010-09-08"": 1.72, ""2010-09-09"": 7.09, ""2010-09-10"": 6.72, ""2010-09-11"": 0.91, ""2010-09-12"": 6.47, ""2010-09-13"": 13.65}"
1050585,Mizoram,Mizoram,"Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur",23.7527,92.694,Medium (2-25km),5000,2010-09-16,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"mizoramexpress.com' 'Sep 19, 2010  Meanwhile, Aizawl-Lengpui road remained blocked for the third day because of massive landslide about 3 km away from Lengpui. According to information received from the Engineer in charge, intermittent rainfall and falling of rocks hampered",http://mizoramexpress.com/index.php/2010/09/landslide-hits-aizawl-1-house-destroyed/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,791.3156127929688,29.800037146852084,58.41835908623284,0.0052453983406541,28.30287805589061,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,8.49,31.759999999999998,59.86000000000001,"{""2010-09-10"": 4.42, ""2010-09-11"": 0.49, ""2010-09-12"": 9.41, ""2010-09-13"": 13.78, ""2010-09-14"": 17.18, ""2010-09-15"": 6.09, ""2010-09-16"": 8.49}"
1050707,Manipur,Manipur,"Taithu village, Churanchandpur district, Mizoram, Manipur",24.3069,93.125,Medium (2-25km),5000,2010-09-16,2010,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"mizoramexpress.com' 'Sep 16, 2010  Rengkai: Landslide struck Taithu village in Churachandpur district of Manipur at around 3.00 AM on Thursday morning and sources said at least 22 people were inside the two houses that were completely destroyed. The village lies in a landsli",http://mizoramexpress.com/index.php/2010/09/landslide-hits-taithu-village-22-people-escape-death/,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,759.2999877929688,26.31618370142379,5.179801918917519,-0.0144060411665511,28.18108201451902,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,15.36,34.36,54.19,"{""2010-09-10"": 1.42, ""2010-09-11"": 0.18, ""2010-09-12"": 10.37, ""2010-09-13"": 7.86, ""2010-09-14"": 10.46, ""2010-09-15"": 8.54, ""2010-09-16"": 15.36}"
1057862,Manipur,Manipur,"Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39",25.4769,94.1351,Medium (2-25km),5000,2010-10-08,2010,10,Post-monsoon (Oct-Nov),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao.net' 'Unable to negotiate muddy steep portions on NH-39, over 200 Imphal bound freight trucks including inter-state passenger buses coming from Dimapur side were stranded at Mao area, official reports received here said. A report from Mao police, confirming th",http://e-pao.net/GP.asp?src=23..111010.oct10,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1668.7532958984375,21.87657651603931,105.55497462215304,0.0074030723853579,27.9153076268677,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,61.45,107.51,112.38,"{""2010-10-02"": 0.0, ""2010-10-03"": 0.0, ""2010-10-04"": 0.02, ""2010-10-05"": 4.85, ""2010-10-06"": 20.77, ""2010-10-07"": 25.29, ""2010-10-08"": 61.45}"
1057706,Manipur,Manipur,"Bungte Chiru village(?), Senapati district, Manipur",25.2745,94.0212,Medium (2-25km),5000,2010-10-08,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,e-pao.net' 'According to a delayed report reaching here atleast six houses have been damaged in landslides that occurred unexpectedly in the morning of October 8 at Bungte Chiru village under Saitu Assembly Constituency of Senapati district.  The report said that ou,http://e-pao.net/GP.asp?src=6..111010.oct10,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1077.855712890625,18.032520364060023,179.7418398454795,-0.0067518555307499,27.96212012843181,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,66.57,110.49,113.1,"{""2010-10-02"": 0.0, ""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 2.61, ""2010-10-06"": 17.67, ""2010-10-07"": 26.25, ""2010-10-08"": 66.57}"
1050768,Manipur,Manipur,"Nungba, Tamenglong, Manipur",24.7679,93.4108,Medium (2-25km),25000,2010-10-08,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"assamtribune' 'The traffic along the 220 km Imphal-Jiribam section of the National Highway 53 has also been disturbed due to landslide at Nungba in Tamenglong district. Owing to the landslide, over 200 loaded trucks heading towards Imphal from Jiribam was stranded, pol",http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1110/oth05,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,516.0626220703125,25.26637086860502,256.58598352567344,-0.002989063189355,28.077759183976177,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,101.08,162.54999999999998,166.93999999999997,"{""2010-10-02"": 0.0, ""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 4.39, ""2010-10-06"": 24.41, ""2010-10-07"": 37.06, ""2010-10-08"": 101.08}"
1056279,Manipur,Manipur,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur",24.837,93.9128,Medium (2-25km),5000,2010-10-08,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao.net' 'On the other hand, landslides that occurred along the Langol foothill range following incessant rainfall during the last few days had affected residents of Tharon and Langol Tarung villages.  A team of Thangmeiband Assembly Constituency Development Forum",http://e-pao.net/GP.asp?src=6..111010.oct10,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,799.35595703125,20.845880727214283,206.039763444796,-0.005613763123694,28.062115154384195,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,92.46,155.75,159.62,"{""2010-10-02"": 0.0, ""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 3.87, ""2010-10-06"": 26.84, ""2010-10-07"": 36.45, ""2010-10-08"": 92.46}"
1055067,Manipur,Manipur,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur",25.5265,93.8673,Low (>25km),50000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,e-pao' 'Landslide has also been reported at a spot near Khongnem village while there are at least three landslides at Karong area.,http://www.e-pao.net/GP.asp?src=5..101010.oct10,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1378.1396484375,25.40854788143271,298.5462166361675,-0.0018756888447028,27.90378262267012,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.47,100.28999999999999,120.57,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 2.61, ""2010-10-06"": 17.67, ""2010-10-07"": 26.25, ""2010-10-08"": 66.57, ""2010-10-09"": 7.47}"
1050673,Assam,Assam,"Haflong, Assam",25.1796,93.0083,Medium (2-25km),5000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),mudslide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"""""COOLR_R"", locality: 'Haflong, Assam',"" description: 'dnaindia' """"""""One person has died and both road and railway links between Assam's North Cachar Hills district and the rest of the country has been completely cut-off following continuous heavy rainfall for the last two days"","" official sources said here today.  One pers""""""""""""",http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,690.4821166992188,3.741415124248659,38.225295298079686,-0.0021024764369731,27.983949147388028,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,6.12,144.26,173.05999999999997,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 4.39, ""2010-10-06"": 24.41, ""2010-10-07"": 37.06, ""2010-10-08"": 101.08, ""2010-10-09"": 6.12}"
1050721,Assam,Assam,"between Mahur and Maigrandisa(?) or Lumding, Assam",25.4749,93.1477,Low (>25km),50000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"dnaindia' 'Meanwhile, rail communication has been disrupted with landslides affecting railway tracks at 28 places between Mahur and Maigrandisa in the Lumding-Silchar section with 40metres of track completely washed away.  NF railways have suspended rail services i",http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,152.2249298095703,3.7116485130366095,4.969350253291111,0.0011623117651852,27.915771906056783,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,6.79,103.66000000000001,121.39,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 2.57, ""2010-10-06"": 15.16, ""2010-10-07"": 25.84, ""2010-10-08"": 71.03, ""2010-10-09"": 6.79}"
1057864,Manipur,Manipur,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur",25.4788,94.1399,Medium (2-25km),10000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao' 'Owing to landslides, triggered by incessant rainfall, at various points along the National highway vehicular movement on the ImphalDimapur section has come to a grinding halt today.  An informed source said that a massive landslide had washed away substa",http://www.e-pao.net/GP.asp?src=5..101010.oct10,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1647.0665283203125,10.256604290359231,177.85951498723136,-0.0032102169569071,27.914866530132635,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.47,94.21000000000001,119.85,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.02, ""2010-10-05"": 4.85, ""2010-10-06"": 20.77, ""2010-10-07"": 25.29, ""2010-10-08"": 61.45, ""2010-10-09"": 7.47}"
1050670,Assam,Assam,"road between Haflong and Lanka, Assam",25.5242,92.9914,Low (>25km),50000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"dnaindia' 'Road communication, too, has been disrupted in the district with the road connecting Haflong and Lanka severely damaged, sources said.",http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,UGLC,Copernicus_DSM_COG_10_N25_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,157.1343994140625,13.67739597476652,34.928766267660194,-0.0024819193019439,27.904317510690948,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,6.79,103.66000000000001,121.39,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 2.57, ""2010-10-06"": 15.16, ""2010-10-07"": 25.84, ""2010-10-08"": 71.03, ""2010-10-09"": 6.79}"
1057788,Manipur,Manipur,"NH-39 in Karong area, Manipur",25.3179,94.0462,Medium (2-25km),5000,2010-10-09,2010,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,e-pao' 'Landslide has also been reported at a spot near Khongnem village while there are at least three landslides at Karong area.,http://www.e-pao.net/GP.asp?src=5..101010.oct10,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,998.4588012695312,18.58252067424156,279.4569842832083,0.0070442724264627,27.95211163880252,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.47,100.28999999999999,120.57,"{""2010-10-03"": 0.0, ""2010-10-04"": 0.0, ""2010-10-05"": 2.61, ""2010-10-06"": 17.67, ""2010-10-07"": 26.25, ""2010-10-08"": 66.57, ""2010-10-09"": 7.47}"
