event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source,dem_tile_id,dem_source,terrain_extraction_ok,elevation_m,slope_deg,aspect_deg,curvature_1_per_m,dem_pixel_x_m,dem_pixel_y_m,fine_scale_terrain_reliable
1048547,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2004-07-15,2004,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,The incident occurred around 0200 hours following incessant rains which flooded Guwahati. Unauthorized residential colonies bore the brunt of the landslides. At least eight houses were destroyed in the landslide,http://www.webindia123.com/news/m_details.asp?newscode=61739&catcode=ENG3&subcatcode=,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1048389,Assam,Assam,Santipur,26.16833375,91.72831667,High (<2km),362,2004-07-15,2004,7,Monsoon (Jun-Sep),ND,rainfall (T),event,5,1,1,Minor (1-2),,ND,http://www.rediff.com/news/2004/jul/15assam.htm,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,53.3612060546875,2.133673026873156,270.4044391215658,0.0006252291668405964,27.752763840822926,30.715,True
1048386,Assam,Assam,Fatasil Ambari,26.16175948,91.72188533,High (<2km),796,2004-07-15,2004,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,3,1,Moderate (3-5),,The incident occurred around 0200 hours following incessant rains which flooded Guwahati. Unauthorized residential colonies bore the brunt of the landslides.,http://www.webindia123.com/news/m_details.asp?newscode=61739&catcode=ENG3&subcatcode=,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,139.72340393066406,33.73951893104046,313.9465760564516,0.0005809520748725184,27.75432840440592,30.715,True
1050630,Assam,Assam,Assam,26.35735036,92.82954074,Low (>25km),158023,2004-07-15,2004,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,Reported death toll from 103-106 is now 15,http://www.indianexpress.com/full_story.php?content_id=51141,UGLC,Copernicus_DSM_COG_10_N26_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,60.257747650146484,0.5257446344936983,112.13453908438538,-0.0006518796396139061,27.70762493743864,30.715,False
1050635,Mizoram,Mizoram,Mizoram,23.30680933,92.83619313,Low (>25km),82247,2004-07-29,2004,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,7,1,Severe (5+),,"Seven persons, including four women and 10-month-old infant, were killed and four injured when their vehicle skidded off the road and rolled down into 300 metres-deep gorge near Serkhan village, about 45 kilometres from here, police said on Thursday.  Th","http://www.hindustantimes.com/news/181_915665,000900030003.htm",UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1142.7137451171875,20.162276430346207,132.2048955009575,-0.006776193610073938,28.398949289192892,30.715,False
938324,Sikkim,Sikkim,Namchi,27.16551929,88.36456702,High (<2km),1454,2004-09-02,2004,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"""""GFLD"", locality: 'Namchi',"" description: """"""""Five persons were killed in landslides triggered by heavy rains in Sikkim's south district"","" a senior police officer said.""""""""""""","http://www.hindustantimes.com/news/181_985927"",000900030011.htm",UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1435.585693359375,15.78688478997055,116.8725115786749,0.0007655628792585586,27.511231921598583,30.715,True
1048548,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2004-10-07,2004,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,7,1,Severe (5+),,"""""GFLD"", locality: 'Guwahati',"" description: 'Seven people were buried to death Thursday in a massive landslide here following the rains. """"""""At least six people were feared killed in a landslide at Jyotikuchi hillock near Kalapahari"","" under Dispur Police Station early today as rains continued in Assam'""""",http://www.keralanext.com/news/?id=53975,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1048377,Assam,Assam,Dhirenpara,26.13088435,91.71073619,High (<2km),1844,2004-10-08,2004,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,6,1,Severe (5+),,Landslides killed six persons and injured two at Dhirenpara in Fatashil Ambari,http://www.123bharath.com/news/index.php?action=fullnews&id=27038,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,130.03472900390625,4.403079655411881,214.39887851249117,0.0058785430107347915,27.7616712680834,30.715,True
1050658,Mizoram,Mizoram,Aizawl,23.83655634,92.88807365,Low (>25km),33154,2005-08-01,2005,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"Zuangtui locality, Aizawl",http://www.newkerala.com/news.php?action=fullnews&id=10909,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,405.31475830078125,14.233003191094854,116.4744020008904,0.003753150472945869,28.284618765846975,30.715,False
1048549,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2005-08-19,2005,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,At least two people were killed and four injured in Guwahati in a landslide in the wee hours on Friday.  Landslides are a common phenomenon during monsoon season when heavy rains lash the region.  Local administration said that they had already warned th,ND,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1048378,Assam,Assam,Dhirenpara,26.13088435,91.71073619,High (<2km),1844,2005-08-24,2005,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"The body of a one-year-old child was found at Dhirenpara this morning. The child’s mother was trapped in the rubble until reports last came in. “We found the body of infant Rahul Ali, while his mother, Anifa Begum, is believed to be still under the d",http://www.telegraphindia.com/1050826/asp/northeast/story_5157079.asp,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,130.03472900390625,4.403079655411881,214.39887851249117,0.0058785430107347915,27.7616712680834,30.715,True
1048550,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2005-08-24,2005,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,4,1,Moderate (3-5),,"At least five persons, four children and a woman, were killed in landslide at three different places of Guwahati on Wednesday.  Police said heavy rain in the city since Wednesday evening caused the landslide at the Fatashil Ambari, Maligaon and Santipur",http://timesofindia.indiatimes.com/articleshow/1210299.cms,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1048387,Assam,Assam,Fatasil Ambari,26.16175948,91.72188533,High (<2km),796,2005-08-24,2005,8,Monsoon (Jun-Sep),ND,rainfall (T),event,7,3,1,Moderate (3-5),,"At least five persons, four children and a woman, were killed in landslide at three different places of Guwahati on Wednesday.  Police said heavy rain in the city since Wednesday evening caused the landslide at the Fatashil Ambari, Maligaon and Santipur",http://timesofindia.indiatimes.com/articleshow/1210299.cms,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,139.72340393066406,33.73951893104046,313.9465760564516,0.0005809520748725184,27.75432840440592,30.715,True
938387,Sikkim,Sikkim,Dikchu,27.40133744,88.52441984,High (<2km),351,2005-09-25,2005,9,Monsoon (Jun-Sep),ND,rainfall (T),event,5,3,1,Moderate (3-5),,"""""GFLD"", locality: 'Dikchu',"" description: """"""""Fifteen people have been killed in landslides and an avalanche in India's rain-lashed mountainous state of Sikkim"", local police said.  Seven members of a family died on Sunday when a landslide engulfed their house in the hillside village of Manzing,"" 100""""""""""""",http://www.abc.net.au/news/newsitems/200509/s1469741.htm,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,673.4405517578125,22.724419368389043,2.576925227539107,-0.0024660839262511808,27.452892447608946,30.715,True
1050584,Assam,Assam,Chandranathpur,24.96518283,92.69340028,High (<2km),1097,2006-06-12,2006,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"In Assam, three women were killed Monday night in a landslide in Chandranathpur village in the southern Cachar district, about 310 km from the state’s main city of Guwahati.  ‘Three women died and eight more were seriously injured in the incident whe",http://indiaenews.com/2006-06/11235-floods-landslides-northeast-75000-displaced.htm,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,25.597381591796875,4.804046253072771,29.428827459624358,0.00010849702404278815,28.032986884499508,30.715,True
1049243,Tripura,Tripura,CHURAIBARI,24.42795641,92.23424031,Medium (2-25km),2043,2006-06-13,2006,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"Flash floods and mudslides triggered by heavy monsoon rains in the northeast killed eight people and displaced some 75,000 in Assam and Tripura, officials said Tuesday.  A Tripura government spokesman said five people, including three children, were kil",http://indiaenews.com/2006-06/11235-floods-landslides-northeast-75000-displaced.htm,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,34.46438217163086,1.909302712195588,83.90475471652036,-0.0015439275812450164,28.154126293752633,30.715,False
938444,Sikkim,Sikkim,East Sikkim,27.29288574,88.67133148,Medium (2-25km),17358,2006-08-03,2006,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"Rongli subdivision in East Sikkim has been cut off from the rest of the state following landslides triggered by heavy rainfall that lashed the area last night, claiming the life of a five-year-old girl besides destroying many houses in the sub-division.T",http://www.thestatesman.net/page.arcview.php?clid=10&id=152557&usrsess=1,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,2045.0093994140625,28.72238838495379,274.9568690222049,-0.012819400015721624,27.479780324464727,30.715,False
938422,Sikkim,Sikkim,"Sikkim, 13 km north of Gangtok",27.4459,88.6193,Medium (2-25km),5000,2007-04-11,2007,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"WebIndia123.com' '1000 tourists stranded, more than 180 vehicles stranded, 150 m stretch of road was covered, occurred at 2:00 local time",http://news.webindia123.com/news/ar_showdetails.asp?id=704100915&cat=&n_date=20070410,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1961.0325927734375,11.777175016848634,153.7776014001256,-0.0027900709950614572,27.441815762739104,30.715,False
938415,Sikkim,Sikkim,"Pangthang, on road b/t Gangtok and North Sikkim",27.3383,88.6069,Low (>25km),50000,2007-05-23,2007,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Sikkim times.com' 'along highway,http://www.thestatesman.net/page.arcview.php?clid=10&id=184730&usrsess=1,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1523.8096923828125,19.67787333863308,224.38951363653132,-0.0013998375967079848,27.468532975050643,30.715,False
938390,Sikkim,Sikkim,North Sikkim,27.74367525,88.52635367,Low (>25km),36744,2007-06-27,2007,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,Two people were killed and several injured in a landslide that occurred around 12: 30 a.m. at Takchi Bojoghari village under Kabi Tingda area in North Sikkim about 8 km from Gangtok. The landslide also left the nearby houses in danger.  The dead were ide,http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=161007,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,4007.63134765625,50.681924890894564,113.70086054503838,-0.0011157865863768148,27.367373566951372,30.715,False
1048380,Assam,Assam,Garchuk,26.10481582,91.7127005,High (<2km),955,2007-07-13,2007,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,2,1,Minor (1-2),,A woman Rita Das and her 8-month-old son Arpan Das were killed in a landslide caused by the massive cloudburst today afternoon. They were killed when sliding landmass covered them near their Katahbari residence under Garchuk police outpost in the city at,http://www.assamtribune.com/scripts/details.asp?id=jul1407/at012,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,49.745262145996094,0.4359036445862416,42.4079069872256,9.813666875152242e-05,27.76786472768655,30.715,True
938328,Sikkim,Sikkim,Bardang near Singtam,27.1499,88.38,Medium (2-25km),25000,2007-07-16,2007,7,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,thestatesman.net' 'closest to predicted location of Gauhati (336.70 km),http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=162949,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1095.890625,34.785367468974904,0.4857828984073649,0.006143346024216483,27.515079560467807,30.715,False
1048446,Assam,Assam,Guwahati,26.1699,91.7986,Medium (2-25km),25000,2007-07-19,2007,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,6,1,Severe (5+),0.0,Saharas Samay' 'closest to predicted location of Gauhati (167.34 km),http://www.saharasamay.com/samayhtml/articles.aspx?newsid=80536,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,157.2166290283203,3.2449786674290397,223.07277346750533,-0.013824296992733619,27.752391046271786,30.715,False
1048441,Assam,Assam,Ganesh Nagar,26.19758217,91.79057805,High (<2km),897,2007-07-19,2007,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,7,1,Severe (5+),,"At least six persons were killed when their house was buried in a landslide in the Ganesh Nagar area here today.  The six persons belonging to the same family were sleeping when the landslide, caused by torrential rain in the early hours, buried their ho",http://www.hindu.com/thehindu/holnus/004200707191540.htm,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,107.88348388671875,20.378263507363304,120.04923484197076,0.00790656994482203,27.745798789585127,30.715,True
1050662,Mizoram,Mizoram,Lawngtlai,22.533,92.899,Medium (2-25km),25000,2007-07-30,2007,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Red Cross - Field reports' 'road networks disrupted,https://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2987,UGLC,Copernicus_DSM_COG_10_N22_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,801.8380126953125,26.524728373462427,254.17888071126174,0.008670243405813594,28.561587910902084,30.715,False
1050668,Mizoram,Mizoram,Saiha,22.479,92.967,Medium (2-25km),25000,2007-07-30,2007,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Red Cross - Field reports' 'road networks disrupted,https://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2987,UGLC,Copernicus_DSM_COG_10_N22_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,446.7892761230469,31.495615153506943,114.44340757329957,0.008918805274048966,28.572743467632044,30.715,False
938236,Sikkim,Sikkim,DENTAM,27.25638429,88.13612339,High (<2km),1011,2007-08-02,2007,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"Three members of a family - a mother and her two children – were killed today when their house collapsed in a landslide in West Sikkim.\nThe landslide took place in the early hours today at Dantam, DIG (range) Mr Akshay Sachdeva said.  Kumar Pradhan, hi",http://www.thestatesman.net/page.news.php?clid=1&theme=&usrsess=1&id=164902,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1594.4122314453125,10.428871434916246,334.4194646330796,0.002882334814000265,27.488807802582304,30.715,True
1050913,Manipur,Manipur,Tamenglong,24.9667,93.55,Medium (2-25km),5000,2007-08-26,2007,8,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"kanglaonline.com' 'man killed along road cut, many events in this area affecting people and livestock, occurred at 5:30 pm",http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,570.7347412109375,27.510488014951296,202.46966513130485,-0.00043919929707767207,28.032641282285994,30.715,False
1050834,Manipur,Manipur,Tamenglong,24.95138801,93.52811839,Low (>25km),36550,2007-08-26,2007,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,Continuing mudslides in Tamenglong claimed one life while another was rescued by the people on Sunday even as many persons were left homeless yesterday.  Fresh mudslides occurred at different parts of the district as uninterrupted rain since the last thr,http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1,UGLC,Copernicus_DSM_COG_10_N24_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,558.5473022460938,33.832422247766,202.33446779705278,0.005633093872235061,28.036128359744993,30.715,False
1050634,Assam,Assam,Shillong Road at Kuliang in the Jaintia Hills,25.2946,92.8339,,-99999,2007-08-26,2007,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,10,0,0,No fatalities,0.0,Telegraph India' 'Telegraph India,http://www.telegraphindia.com/1070830/asp/northeast/story_8253906.asp,UGLC,Copernicus_DSM_COG_10_N25_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,887.2079467773438,15.365204211257483,298.0995556184391,-0.00045353581441764425,27.95748685440396,30.715,False
1057207,Manipur,Manipur,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)",25.1333,93.9667,Medium (2-25km),25000,2007-08-31,2007,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"kanglaonline.com' 'multiple events occurring over 3 days, isolated 70 villages along IT roadway",http://www.kanglaonline.com/index.php?template=headline&newsid=39138&typeid=2,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1008.977294921875,2.341395189217111,228.52668244896293,-5.5677301380892535e-06,27.994571271726116,30.715,False
938381,Sikkim,Sikkim,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim",27.201,88.4883,Medium (2-25km),25000,2007-09-07,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,thestatesman.net' 'over 18 places along road disrupted traffic and blocked areas,http://www.thestatesman.net/page.news.php?clid=10&id=169368&usrsess=1,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,401.8831787109375,34.63730076629495,245.89983282709835,-0.00028799818455856616,27.502484045529314,30.715,False
1057438,Manipur,Manipur,"Lower Shajouba village near Tadubi along NH 39, Manipur",25.0604,93.9877,Low (>25km),50000,2007-09-08,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"kanglaonline.com' 'occurred along NH 39, unsure of exact location",http://www.kanglaonline.com/index.php?template=headline&newsid=39218&typeid=2,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1517.0406494140625,35.30424392563547,13.271146674793783,0.009371369706392838,28.011258901727402,30.715,False
938319,Sikkim,Sikkim,Hingdam village in South Sikkim,27.1667,88.35,Low (>25km),50000,2007-09-09,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Sikkim times.com' 'many people displaced, houses damaged",http://sikkimnews.blogspot.com/,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1157.5157470703125,23.936451734444773,286.7976806724903,0.00022173458393437038,27.510940983664394,30.715,False
1057853,Manipur,Manipur,"Mao in Manipur, Phipema and Chunikhudima in Nagaland",25.4993,94.1192,Medium (2-25km),25000,2007-09-09,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"kanglaonline.com' 'along NH 39, multiple heavy events, blocked traffic significantly",http://www.kanglaonline.com/index.php?template=headline&newsid=39229&typeid=2,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1942.87841796875,13.363798995212433,308.107599901897,0.0020107353522553096,27.910105376247923,30.715,False
1057817,Manipur,Manipur,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,24.2451,94.0691,Medium (2-25km),25000,2007-09-10,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-Pao.net' '50 meter stretch on road, timing is unknown but it blocked traffic",http://www.e-pao.net/GP.asp?src=Snipp7..120907.sep07,UGLC,Copernicus_DSM_COG_10_N24_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1282.6968994140625,40.48270373988654,109.07667359089396,-0.004209323732117323,28.194794569613563,30.715,False
938445,Sikkim,Sikkim,East Sikkim,27.29288574,88.67133148,Medium (2-25km),17358,2007-09-10,2007,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,Heavy rain last night triggered landslides that led to the death of one person in Sikkim.  Seventeen-year-old Sapna Rai died while her sister Rupa sustained multiple injuries on her face when a landslide struck their house at Rhodong village near Rhey in,http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,2045.0093994140625,28.72238838495379,274.9568690222049,-0.012819400015721624,27.479780324464727,30.715,False
938423,Sikkim,Sikkim,Rhodong village near Rhey in East Sikkim,27.3425,88.6236,Medium (2-25km),10000,2007-09-10,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Telegraph India' 'destroyed a house, killed 1 and injured 1",http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,2064.70556640625,41.53862731526402,149.9969963814492,-0.009248076449088202,27.46749192617041,30.715,False
1057807,Manipur,Manipur,"NH-39 at Imphal-Moreh section, Lokchao largest event",24.4279,94.0564,Low (>25km),50000,2007-09-11,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"kanglaonline.com' 'multiple landslides (6 locations) along NH 39, blocked traffic",http://www.kanglaonline.com/index.php?template=headline&newsid=39255&typeid=1,UGLC,Copernicus_DSM_COG_10_N24_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,901.1336669921875,12.104452470049697,339.14459956909786,-0.0036660528341836717,28.15413888388763,30.715,False
938382,Sikkim,Sikkim,"National Highway 31A, between Singtam and Rangpo",27.2084,88.4909,Medium (2-25km),5000,2007-09-11,2007,9,Monsoon (Jun-Sep),debris flow,rainfall (T),report,9,0,0,No fatalities,0.0,"thestatesman.net' 'occurred in afternoon, slide was 40 m long, disrupted traffic",http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=169578,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,348.4344482421875,31.93612035694253,281.66231123399166,0.012225457667159444,27.50065822389743,30.715,False
1048449,Assam,Assam,Guwahati,26.1833,91.8,Medium (2-25km),10000,2007-09-13,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Saharas Samay' 'landslide hit house and buried a family, occurred at 3am",http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,67.7772445678711,0.4721458803775328,185.47744980197336,-0.0015376637999380553,27.749200767163835,30.715,False
1048551,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2007-09-15,2007,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"Three people were killed and four wounded Saturday in landslides triggered by heavy rains in Assam, taking the death toll in floods and mudslides since July to 77, officials said.  A police official said three houses in Guwahati were demolished when a hi",http://www.newkerala.com/oct.php?action=fullnews&id=493,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1050607,Assam,Assam,Bilaipur,24.52029991,92.72826503,High (<2km),412,2007-09-16,2007,9,Monsoon (Jun-Sep),ND,rainfall (T),event,5,3,1,Moderate (3-5),,"Floods gave Assam no respite today with the rain-fed Brahmaputra and Barak remaining in spate and the death count touching 52, as many as 28 of them in the Barak Valley alone. Three children of a family were buried in a landslide at Bilaipur village of H",http://www.telegraphindia.com/1070917/asp/northeast/story_8324620.asp,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,39.580299377441406,3.1845814343130456,286.5248977117101,0.001682220178369356,28.13347958953374,30.715,True
938298,Sikkim,Sikkim,Geyzing-Jorethang road and Naya Bazar-Legship road,27.2872,88.2816,Low (>25km),50000,2007-09-18,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,thestatesman.net' 'along multiple roads in province,http://www.thestatesman.net/page.arcview.php?clid=10&id=198313&usrsess=1,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,583.18017578125,31.07215006753462,301.47088987495954,-0.00016567500114992835,27.481187245677138,30.715,False
1050582,Mizoram,Mizoram,"National Highway, 45 Aizwal (Mizoram)",24.1293,92.6921,Low (>25km),50000,2007-09-29,2007,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Newkerala' 'unsure of exact day, landslides blocked road somewhere in province",http://www.newkerala.com/oct.php?action=fullnews&id=7498,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,820.6981811523438,4.0775164270373585,10.12626081665826,0.003024180607891353,28.220400639312096,30.715,False
